baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol,rank_DESEQ
508.578469,0.65676324,0.32023132,2.05090258,0.04027644,0.13999076,PPP1R11,1529
3771.26914,0.39028142,0.19033259,2.05052337,0.04031339,0.14004179,CXCL6,1530
1292.54828,0.46099692,0.22482124,2.05050432,0.04031524,0.14004179,TMX3,1531
13312.3487,0.32689989,0.15947042,2.04990919,0.04037329,0.14020148,HMGB4,1532
4381.77298,0.35631638,0.1739812,2.0480166,0.04055837,0.14071792,GDNF,1533
768.491663,0.7344555,0.35886803,2.0465894,0.04069842,0.14111945,TUBA3C,1534
784.003162,0.59000703,0.28846555,2.0453293,0.0408224,0.1415071,EIF2B1,1535
765.258616,0.89017168,0.43526709,2.04511598,0.04084343,0.14153771,SLC11A2,1536
460.39747,0.64597653,0.31604036,2.04396845,0.04095666,0.14188777,GLMN,1537
3667.84553,0.65025963,0.31819142,2.04361148,0.04099194,0.14196763,ECI2,1538
208.293244,1.15593527,0.56680071,2.03940337,0.04140979,0.14320114,ZNF131,1539
2341.74995,0.31254602,0.15327882,2.03906858,0.04144318,0.14326686,SSH2,1540
2133.49747,0.38176509,0.18724605,2.03884185,0.04146581,0.14326686,SIRPB1,1541
2616.75637,0.5420088,0.26590483,2.0383564,0.0415143,0.14332453,MIPOL1,1542
4806.58862,0.37345634,0.183258,2.037872,0.04156274,0.14343097,UCP3,1543
2243.22301,0.45847706,0.22502868,2.03741611,0.04160836,0.14354575,DOK4,1544
305.943301,1.0555885,0.51827016,2.03675336,0.04167476,0.14369684,IL21,1545
1825.38371,0.33060939,0.16234788,2.03642566,0.04170763,0.14369684,SLC39A14,1546
1316.84459,1.13933761,0.55949667,2.03636173,0.04171404,0.14369684,PRKACG,1547
5770.65931,0.45959786,0.22573044,2.03604736,0.0417456,0.14373633,CCL14,1548
4276.66835,0.27893,0.13699896,2.03600085,0.04175027,0.14373633,MRPS27,1549
7744.18064,1.51135704,0.74252012,2.03544253,0.04180637,0.14384413,PDRG1,1550
3653.91599,0.49046687,0.24103247,2.03485811,0.04186515,0.14400372,PDS5B,1551
776.678978,0.75904948,0.37313087,2.03427146,0.04192423,0.14416422,RCAN2,1552
1637.629,0.43795239,0.21534131,2.03375927,0.04197587,0.14425915,PLEK2,1553
1946.4326,0.37718047,0.185537,2.03291233,0.04206138,0.14450742,ELP6,1554
5407.22512,0.2366105,0.11640728,2.03260918,0.04209202,0.14456991,NAA20,1555
1227.67757,0.94472702,0.46493798,2.03194204,0.04215952,0.14471612,CHCHD4,1556
2380.46967,0.48643608,0.23968068,2.02951725,0.04240563,0.14538896,TMCO6,1557
1173.19278,0.47834661,0.23577704,2.02880908,0.04247774,0.14558471,TNFAIP1,1558
1812.23497,0.42572937,0.20988891,2.02835566,0.04252396,0.14562262,CCNG1,1559
2403.13407,0.53639562,0.26453088,2.02772404,0.04258842,0.14578876,DIPK1A,1560
1241.11353,0.41630048,0.2053134,2.0276342,0.0425976,0.14578876,SYPL1,1561
1517.54457,0.39013005,0.19253425,2.02628912,0.04273517,0.14614669,LUZP1,1562
720.563254,0.81035231,0.39996452,2.02606048,0.04275859,0.14615889,SLC6A3,1563
2238.48726,0.43875538,0.21678903,2.0238819,0.04298231,0.14675929,TEKT2,1564
389.788816,0.83184945,0.41125082,2.0227302,0.04310097,0.14709666,DIS3L2,1565
2035.52232,0.37471567,0.18525729,2.02267704,0.04310646,0.14709666,CES3,1566
3437.075,0.35673167,0.17638168,2.02249847,0.04312488,0.1471163,DIRAS2,1567
1187.2123,0.55594545,0.27500264,2.0216004,0.04321765,0.14736274,CDCA3,1568
6171.50122,0.50107276,0.24809994,2.01964077,0.04342066,0.14782278,FOLR2,1569
481.096279,1.12630426,0.55820052,2.01774134,0.04361821,0.14827636,BNIP1,1570
2750.79926,0.40323692,0.19989609,2.01723267,0.04367124,0.14832633,TAGLN2,1571
808.24547,0.80147112,0.3974141,2.01671536,0.04372523,0.14844385,NACA2,1572
443.058576,0.60796922,0.30149105,2.01654151,0.04374338,0.14844385,NTHL1,1573
6313.69203,0.3543447,0.17572934,2.01642303,0.04375576,0.14844385,COX8A,1574
2686.65939,0.28513908,0.14146485,2.01561792,0.04383994,0.14868183,PTN,1575
601.106191,0.59646978,0.29604214,2.0148138,0.04392416,0.14888047,ADIPOQ,1576
162.332524,0.97942893,0.48618137,2.01453408,0.04395349,0.14893639,PHGDH,1577
6999.00504,0.31606382,0.1569563,2.01370583,0.04404043,0.14914391,RAB4A,1578
5140.98549,0.57112077,0.28363895,2.01354847,0.04405696,0.14914688,RSPO4,1579
12053.8559,0.27515632,0.1367155,2.01261985,0.04415464,0.14935641,HDDC3,1580
842.607363,0.71512162,0.35547695,2.0117243,0.04424901,0.14940809,FEM1A,1581
688.366654,0.76480182,0.38017439,2.01171312,0.04425019,0.14940809,TMED3,1582
3834.04823,0.35295899,0.17546639,2.01154761,0.04426765,0.14940809,ACAD10,1583
4910.5732,0.25027762,0.12442224,2.0115184,0.04427073,0.14940809,DNAJB2,1584
1502.48512,0.4829243,0.24010875,2.01127325,0.0442966,0.1494411,ENKD1,1585
1397.89655,0.71267364,0.35435924,2.01116148,0.0443084,0.1494411,ZMYND12,1586
1366.81755,0.35951447,0.17895078,2.00901322,0.04453573,0.15007701,CD300A,1587
719.536128,0.70082231,0.34892085,2.00854235,0.04458569,0.150109,BANP,1588
1105.09414,0.60121471,0.29933463,2.00850371,0.04458979,0.150109,TNFSF4,1589
344.480466,0.96683913,0.48138899,2.00843632,0.04459695,0.150109,EXOC5,1590
3618.33296,0.41816968,0.20827455,2.00778103,0.04466657,0.15029976,PEX7,1591
3274.10525,0.30397815,0.15145275,2.00708244,0.04474089,0.15045332,GBA,1592
788.045797,0.45882655,0.22881295,2.00524726,0.04493662,0.15098964,VSIG2,1593
1319.94467,0.4091374,0.20405279,2.00505662,0.04495699,0.1510144,PLPP3,1594
597.052546,0.66319479,0.33093104,2.00402718,0.04506715,0.15129686,RNH1,1595
3208.27544,0.29473852,0.14708643,2.00384585,0.04508658,0.15131831,METTL8,1596
2107.59032,0.43613232,0.2178392,2.00208374,0.04527573,0.15181205,CPLX3,1597
4242.8636,0.32145411,0.16056743,2.00198824,0.045286,0.15181205,CD79B,1598
7972.11156,0.46405711,0.23181225,2.00186622,0.04529912,0.15181221,WFDC6,1599
1774.35323,0.88765048,0.44376905,2.00025324,0.04547293,0.15213694,TMEM132C,1600
1034.44697,0.55643449,0.27831487,1.99929848,0.04557607,0.15230069,OR5F1,1601
548.834621,0.67286847,0.33674299,1.99816622,0.04569864,0.15264609,GNG4,1602
1462.45754,0.4561682,0.22841168,1.99713165,0.04581088,0.15277269,TEKT1,1603
447.100768,0.64221322,0.32156902,1.99712403,0.04581171,0.15277269,USP12,1604
11053.594,0.42808268,0.21435112,1.99710959,0.04581328,0.15277269,URM1,1605
340.553158,0.80979283,0.40550375,1.99700454,0.04582469,0.15277269,NTN4,1606
6186.11058,0.32001426,0.16028138,1.99657792,0.04587105,0.15277269,NPPA,1607
561.691842,0.94038717,0.47102128,1.99648552,0.0458811,0.15277269,OR10K2,1608
1880.8579,0.3707741,0.18573089,1.99629745,0.04590156,0.15277269,NDEL1,1609
1471.36134,0.46309276,0.23200332,1.99606093,0.04592729,0.15281454,KHDC4,1610
925.222488,0.53297144,0.26708261,1.99553032,0.04598507,0.15284876,NMUR2,1611
1394.85638,0.76390059,0.38316279,1.99367115,0.046188,0.1532866,NUP43,1612
3524.69291,0.42501112,0.21332085,1.99235619,0.04633199,0.15367659,TMEM231,1613
4612.71127,0.50661099,0.25429655,1.99220552,0.04634851,0.15368748,DYNLRB2,1614
6160.30462,0.36142726,0.18146293,1.99174162,0.04639941,0.15381234,ISG15,1615
3926.67078,0.27277207,0.13715124,1.98884141,0.04671871,0.15451781,KYAT1,1616
4099.34655,0.36457942,0.18336752,1.98824424,0.04678468,0.15469194,RGS17,1617
9698.60078,0.56533642,0.28438036,1.9879587,0.04681626,0.15475226,MRM2,1618
863.717036,0.70163461,0.35304339,1.9873892,0.04687928,0.15491648,SLC46A2,1619
5352.63406,0.61907418,0.31159191,1.98681086,0.04694336,0.15503996,LGALS14,1620
454.800065,0.63781628,0.32129006,1.98517274,0.04712526,0.15550799,ACOX3,1621
1409.64835,0.73899976,0.37249605,1.98391302,0.04726554,0.15581036,OR4D5,1622
1476.55159,0.35243013,0.17764602,1.9838898,0.04726813,0.15581036,METTL17,1623
499.657755,0.85315585,0.43004671,1.98386785,0.04727057,0.15581036,CFAP52,1624
4490.92793,0.33375442,0.16832133,1.98284088,0.04738521,0.15609956,POLR1D,1625
1212.265,0.51253178,0.25863506,1.98167949,0.04751512,0.15643876,ALG5,1626
1400.19246,0.4386297,0.22140264,1.98114028,0.04757554,0.15654889,NUDCD3,1627
1696.74207,0.58404999,0.29496964,1.98003428,0.04769968,0.15686843,USP25,1628
4423.1372,0.29909566,0.15109368,1.97953795,0.04775547,0.15699386,C6orf15,1629
780.417715,0.56533083,0.2856161,1.97933808,0.04777795,0.15699386,DNAI2,1630
776.957163,0.82451347,0.41661748,1.97906598,0.04780858,0.15704861,TRIM48,1631
2148.76176,0.51072713,0.25818252,1.97816313,0.04791031,0.15724929,MYL9,1632
2834.16343,0.66206089,0.33472531,1.97792301,0.04793739,0.15729372,APOOL,1633
819.232932,0.75699814,0.38276715,1.97769883,0.04796269,0.15732817,SLC41A2,1634
1396.96416,0.47071991,0.23819262,1.97621532,0.0481304,0.15768783,C1QB,1635
1162.22282,0.66044437,0.33424961,1.97590168,0.04816591,0.15768783,PLAC8,1636
2556.29273,0.5682243,0.28789144,1.97374504,0.04841074,0.15834562,CEACAM19,1637
1040.0115,0.52107954,0.26408413,1.97315735,0.04847764,0.15843944,GTF2H2,1638
5426.33483,0.49525604,0.25109386,1.97239402,0.04856464,0.15858986,EVI2A,1639
1260.04456,0.66094149,0.33524567,1.97151388,0.04866513,0.15882864,SLC25A46,1640
1903.04126,0.36927236,0.18736345,1.9708879,0.0487367,0.15897284,FIBP,1641
319.151807,0.76447835,0.38792203,1.97070104,0.04875808,0.15899791,TMEM259,1642
1026.43837,0.42070459,0.21353752,1.97016703,0.04881923,0.15915261,DNAJC5B,1643
3116.22209,0.43513385,0.22089179,1.96989594,0.0488503,0.15918105,RAB30,1644
4492.63985,0.28555943,0.14505108,1.9686819,0.04898963,0.1593948,HESX1,1645
2762.04003,0.35326675,0.1795045,1.96801051,0.04906683,0.15960124,RD3,1646
1895.46809,0.51578537,0.26211961,1.96774811,0.04909703,0.15965473,RPL26,1647
1866.15025,0.4727365,0.24026723,1.96754466,0.04912045,0.15968618,OR2T10,1648
1782.47127,0.56186356,0.28565224,1.96694963,0.04918902,0.15986431,NGLY1,1649
1861.53053,0.56404619,0.28686846,1.96621895,0.04927332,0.15998526,SIAH1,1650
2221.14618,0.40248665,0.2047205,1.96603004,0.04929514,0.15998526,TACC1,1651
516.948885,0.63542001,0.32335543,1.96508224,0.04940472,0.16029608,POC1B,1652
1111.91172,0.42082712,0.21416702,1.96494826,0.04942023,0.16030159,DCAF8,1653
1636.21184,0.6157508,0.31342342,1.96459731,0.04946086,0.16034381,IGFL1,1654
608.641411,0.79896038,0.40697222,1.96318161,0.04962508,0.16078635,ECHS1,1655
817.068403,0.72970876,0.37181227,1.96257309,0.0496958,0.16092567,REM1,1656
3672.16435,0.26115685,0.1330912,1.96223988,0.04973456,0.16099794,TAC3,1657
1590.62086,0.41749939,0.21277727,1.96214286,0.04974585,0.16099794,COL4A6,1658
659.143764,0.5642307,0.28763404,1.96162702,0.04980592,0.16113054,CAMKK1,1659
750.898176,0.71070867,0.36233174,1.96148609,0.04982235,0.16113054,CLMP,1660
3508.46888,0.40749077,0.2077515,1.96143359,0.04982846,0.16113054,OR10T2,1661
4324.5007,0.34577774,0.17631589,1.96112635,0.04986429,0.1611566,RNF208,1662
2414.3634,0.49893793,0.25447542,1.96065273,0.04991955,0.16124541,IFI30,1663
3445.01032,0.31030307,0.15827679,1.96050902,0.04993632,0.16125474,RABEPK,1664
1982.63257,0.35281763,0.18008923,1.95912671,0.05009795,0.16161983,TMEM140,1665
5181.57332,0.45692563,0.23327894,1.95870932,0.05014684,0.16161983,COMMD4,1666
425.206556,1.17820964,0.60168829,1.9581728,0.05020974,0.1616879,ZBTB7A,1667
3287.33349,0.41519518,0.2120661,1.95785737,0.05024675,0.16176221,S100A12,1668
3141.65142,0.41582263,0.21243909,1.95737345,0.05030358,0.16186612,LHX6,1669
2380.66791,0.71835148,0.3670271,1.95721644,0.05032203,0.16186988,APOM,1670
1031.32265,0.47993691,0.24541677,1.95559951,0.05051235,0.16230221,U2AF1L4,1671
3034.15492,0.30689979,0.1570223,1.9544981,0.05064234,0.16267485,FBXL18,1672
1387.03079,0.53016858,0.27148542,1.95284366,0.05083812,0.16321343,ATP1B3,1673
623.511457,0.52385696,0.26836426,1.95203696,0.05093382,0.163453,DDX47,1674
8121.63574,0.2838693,0.14542654,1.95197726,0.0509409,0.163453,CKLF,1675
2897.30244,0.39998482,0.20493956,1.9517209,0.05097135,0.16346617,C3orf22,1676
418.755694,0.65098007,0.33356445,1.95158705,0.05098725,0.16346617,DPP10,1677
5100.83629,0.33499255,0.17177963,1.95012962,0.05116067,0.16393161,WWOX,1678
915.553586,0.68581769,0.35240046,1.94613163,0.05163893,0.16500862,ACTRT1,1679
13219.8904,0.23821653,0.12241267,1.94601201,0.0516533,0.16500911,PSRC1,1680
686.339503,0.79797075,0.41021147,1.9452668,0.05174288,0.1652167,OR6Q1,1681
5868.60341,0.36286441,0.18654901,1.94514256,0.05175782,0.1652167,NAPSA,1682
613.362101,0.55304717,0.28432601,1.94511638,0.05176097,0.1652167,HCAR3,1683
28152.2367,0.3378237,0.17376608,1.94412921,0.05187987,0.16546624,APH1A,1684
1213.10493,0.4886844,0.25141297,1.94375178,0.05192539,0.16551397,RHCG,1685
2338.00343,0.29227098,0.15040836,1.94318302,0.05199405,0.16564185,FUNDC2,1686
3545.34643,0.35624246,0.18359905,1.94032844,0.05233979,0.16651482,RPS10,1687
12922.0389,0.43092043,0.22215888,1.93969484,0.05241679,0.16665151,LCN9,1688
4656.36751,0.44581811,0.23008617,1.93761371,0.05267037,0.16715427,BCL7B,1689
870.724149,0.4724413,0.24388151,1.93717555,0.05272389,0.16723268,CA5A,1690
917.194168,0.42309674,0.21878447,1.93385178,0.05313135,0.16830265,MNAT1,1691
446.785859,0.93399521,0.48300538,1.93371595,0.05314806,0.16830265,ZNF671,1692
1214.06166,0.37180133,0.19244345,1.93200309,0.05335912,0.16887843,C15orf41,1693
1324.00527,0.58581793,0.3032477,1.93181323,0.05338256,0.16890656,MAPK1,1694
1213.20063,0.49662484,0.25716662,1.9311404,0.05346569,0.16907742,TFPT,1695
734.691774,0.58341227,0.3022095,1.93048953,0.05354621,0.16924404,GINS3,1696
994.139707,0.50221886,0.26017815,1.93028843,0.05357111,0.16927246,IL11,1697
672.274217,0.65051507,0.33703681,1.93010094,0.05359433,0.16927469,FERMT3,1698
2976.00797,0.38666202,0.2003381,1.9300473,0.05360098,0.16927469,PAFAH1B2,1699
3013.49007,0.54984382,0.28501609,1.92916765,0.05371005,0.16940722,LMAN1,1700
1381.19961,0.40448237,0.20968474,1.92900244,0.05373056,0.1694074,PRKCI,1701
3055.67868,0.54568324,0.28318611,1.92694212,0.05398684,0.17007687,SNF8,1702
1142.05085,0.39321102,0.20411399,1.9264285,0.05405089,0.17023245,JAM2,1703
2018.58815,0.4848576,0.25185249,1.92516497,0.05420872,0.17063695,FAM114A2,1704
831.72149,0.76706735,0.39852187,1.92478106,0.05425675,0.17072412,ATP6V1C1,1705
842.56088,0.77009297,0.40053894,1.92264195,0.05452503,0.17130747,CDKL4,1706
6624.15926,0.25628725,0.13340058,1.9211854,0.05470834,0.17183688,HAGH,1707
1865.35883,0.4696126,0.24450892,1.9206359,0.05477763,0.17199022,ASPHD1,1708
778.477215,0.47380577,0.24692549,1.91882083,0.05500701,0.17249498,RASL11A,1709
1850.46988,0.55734529,0.29054266,1.91829072,0.05507416,0.17261229,PDCD5,1710
1207.01772,0.82320293,0.42923634,1.91783139,0.05513239,0.17270156,FBXO32,1711
374.699503,0.88167866,0.45983574,1.9173774,0.05519,0.17283538,HIC2,1712
4725.9318,0.36592692,0.19100037,1.91584402,0.05538495,0.17316561,GPLD1,1713
6090.60654,0.45831809,0.23929759,1.91526411,0.05545883,0.17334991,UXT,1714
1414.70755,0.37355051,0.19506792,1.91497664,0.05549548,0.17341778,EIF4EBP3,1715
1894.54715,0.44305043,0.23139032,1.9147319,0.0555267,0.17346643,COPZ1,1716
2425.04206,0.51951026,0.27141524,1.91407914,0.05561004,0.17358887,ARSL,1717
2188.7347,0.31783415,0.16608046,1.91373597,0.0556539,0.17367907,CLIC4,1718
497.454584,0.58963886,0.30823543,1.91294968,0.0557545,0.17394623,MRPS18A,1719
2366.94547,0.54723626,0.28649886,1.91008184,0.05612268,0.17477294,ANKRD22,1720
6340.17912,0.32980811,0.17267702,1.90997105,0.05613694,0.17477294,BEND6,1721
5809.98528,0.26515656,0.13882921,1.90994793,0.05613992,0.17477294,MIEN1,1722
760.090812,0.90329209,0.47308285,1.909374,0.05621386,0.17487261,GOLPH3L,1723
1971.36813,0.83882243,0.43932385,1.90934872,0.05621712,0.17487261,ETNK2,1724
8064.68919,0.2765446,0.14488045,1.90877784,0.05629076,0.17500787,TMUB2,1725
2636.80463,0.45723877,0.2397019,1.90753083,0.05645188,0.17527448,TNS4,1726
1761.08705,0.30627878,0.16056303,1.90752992,0.056452,0.17527448,KCNJ14,1727
565.028451,0.59072631,0.30973345,1.90720861,0.05649358,0.17535667,DKK2,1728
3707.4507,0.34277354,0.17983179,1.90607862,0.05664001,0.17567027,FGF8,1729
878.134051,0.41975673,0.22062159,1.90260951,0.05709152,0.17674011,MRPS23,1730
914.401348,0.59800372,0.31449664,1.901463,0.05724139,0.17710963,DFFB,1731
457.063008,0.57096589,0.3003224,1.90117649,0.0572789,0.17717846,TBCB,1732
10466.3445,0.28457405,0.14970105,1.90094888,0.05730871,0.17722344,C17orf67,1733
11434.5045,0.19980793,0.10512251,1.90071507,0.05733934,0.17727096,C5AR2,1734
755.314316,0.56567895,0.29787563,1.89904405,0.05755868,0.17785434,KANSL2,1735
2247.9395,0.75461764,0.39754912,1.89817458,0.05767309,0.17816043,EBNA1BP2,1736
5958.46219,0.367661,0.19375027,1.8976025,0.05774846,0.17825098,NDP,1737
1919.10669,0.80913142,0.42682789,1.89568543,0.05800165,0.17887899,MMGT1,1738
194.639428,0.89338835,0.47129962,1.89558469,0.05801498,0.17887899,CCNF,1739
5667.36182,0.25177272,0.13283617,1.89536264,0.05804437,0.17887899,TMEM59,1740
2736.37191,0.32299997,0.17050328,1.89439156,0.05817306,0.17907575,SULT4A1,1741
1883.90821,0.5558416,0.29342867,1.89429888,0.05818535,0.17907575,FKBP2,1742
3214.38475,0.30115476,0.15914752,1.89229936,0.05845111,0.17951942,NOSIP,1743
1818.95447,0.53921284,0.28498849,1.89205131,0.05848415,0.17951942,ELOVL5,1744
5011.10636,0.4118222,0.21768794,1.8918007,0.05851754,0.17952699,PLA2G5,1745
293.777141,0.8809497,0.46577512,1.89136273,0.05857594,0.17965868,ABCF3,1746
1743.85451,0.31854965,0.16844149,1.89115901,0.05860312,0.17968449,KCNJ10,1747
1594.55413,0.51950961,0.27473446,1.89095172,0.05863079,0.17968449,ASH2L,1748
4584.47331,0.60122697,0.31818052,1.88957817,0.0588144,0.18015207,STX5,1749
4589.4831,0.38267912,0.20258173,1.88901099,0.05889036,0.18028959,CRYZ,1750
1675.36558,0.63530475,0.33650083,1.88797376,0.05902947,0.18062023,CFAP410,1751
2001.81254,0.40509649,0.21468517,1.88693286,0.05916936,0.18090539,LRRIQ3,1752
2021.69423,0.4740411,0.25124865,1.88674088,0.05919519,0.18090539,PDGFC,1753
1037.57256,0.80658456,0.42751059,1.88670078,0.05920058,0.18090539,SEC11A,1754
8568.81103,0.34698732,0.18393916,1.88642441,0.05923779,0.18095361,NUBPL,1755
2123.61095,0.37840249,0.20082334,1.88425552,0.05953042,0.1816742,TM6SF1,1756
10521.7757,0.34724633,0.18432861,1.88384387,0.0595861,0.18179632,RBP5,1757
1580.88056,0.44098398,0.2343871,1.88143453,0.05991283,0.18256204,TTR,1758
2829.97466,0.37614241,0.19992566,1.88141138,0.05991598,0.18256204,CCDC92,1759
2912.84871,0.54904683,0.29183479,1.88136183,0.05992272,0.18256204,MPV17,1760
3969.31966,0.34998285,0.18608436,1.88077518,0.06000251,0.18273062,LYPD1,1761
1001.97889,0.38573964,0.2051156,1.88059627,0.06002686,0.18275683,ARMC12,1762
798.505818,0.5178312,0.275649,1.87858908,0.06030062,0.18334991,ZWILCH,1763
2839.30283,0.39394828,0.20979343,1.87779132,0.06040972,0.18363352,ACYP1,1764
525.658537,0.80252276,0.42745578,1.87744044,0.06045775,0.18373143,USP36,1765
6119.49231,0.33474946,0.17848428,1.8755123,0.06072228,0.18433962,HAMP,1766
4613.69478,0.23724811,0.12651972,1.87518673,0.06076704,0.18438174,NAA80,1767
3019.34072,0.30462502,0.16255692,1.87395915,0.06093606,0.18478677,PPIL3,1768
5319.24972,0.28426093,0.15178166,1.8728279,0.06109215,0.18507798,CLPS,1769
1604.1551,0.47422408,0.25325094,1.87254621,0.06113107,0.18514757,DDA1,1770
762.605111,0.67335052,0.35965077,1.87223435,0.06117419,0.18522983,LRRN3,1771
1161.1005,0.50290836,0.26876969,1.87114983,0.06132432,0.18553922,TRA2B,1772
490.05811,0.66795088,0.35703997,1.87080139,0.06137261,0.18560503,KCNK12,1773
16814.6719,0.27974397,0.14953475,1.87076224,0.06137804,0.18560503,FTL,1774
1832.40372,0.54364428,0.29070188,1.87010928,0.06146864,0.18578222,PPM1K,1775
3638.07262,0.29150564,0.155932,1.86944079,0.06156151,0.18601448,PAGE4,1776
844.279216,0.5006119,0.26781223,1.8692645,0.06158602,0.18604011,CNEP1R1,1777
1768.50888,0.50969186,0.27275349,1.8686905,0.06166589,0.1862329,RAD1,1778
5959.38214,0.38897766,0.20821971,1.86811161,0.06174652,0.18630877,NDUFB1,1779
2024.81676,0.31790788,0.17018174,1.86804928,0.0617552,0.18630877,ANKRA2,1780
1889.58146,0.35370175,0.18940572,1.86742912,0.06184169,0.18642434,CABS1,1781
1230.07371,0.41681653,0.22335706,1.8661444,0.06202117,0.18681118,OR7D2,1782
6447.18748,0.34549981,0.18514332,1.86612083,0.06202446,0.18681118,XRCC4,1783
2255.30957,0.32271074,0.17301367,1.86523264,0.0621488,0.18699231,EIF1AX,1784
1749.3124,0.39526869,0.21195652,1.86485743,0.06220139,0.18707149,CUTC,1785
7573.48728,0.2931658,0.15731904,1.86351121,0.06239038,0.18754269,VPREB3,1786
2247.26906,0.45642796,0.24520374,1.86142329,0.06268442,0.18814708,WBP2,1787
1168.89076,0.45747354,0.24586577,1.86066381,0.06279167,0.18838494,SF3B3,1788
86.8946022,2.04828739,1.10102369,1.86034815,0.06283629,0.18838494,FGFBP2,1789
1801.87617,0.50521605,0.2715839,1.86025773,0.06284907,0.18838494,C1orf56,1790
3853.22246,0.2399813,0.12903363,1.85983537,0.06290882,0.18846671,ITGB1BP1,1791
2433.15304,0.28972486,0.15579111,1.85970089,0.06292786,0.1884751,MAP1LC3A,1792
2096.2727,0.30266391,0.16290795,1.85788296,0.06318564,0.18905208,SYNCRIP,1793
334.365241,0.86663944,0.46682111,1.85647012,0.06338658,0.18955559,FAM47A,1794
1522.93006,0.33917966,0.18281302,1.85533649,0.06354819,0.18979443,LDHD,1795
2250.01896,0.34107172,0.18390399,1.85461842,0.06365074,0.19000293,IMPA2,1796
